This file contains the LC params of 2017hpa in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2458066.645225 +/- 0.675542
Magnitude at maximum in B band is: 15.398663 +/- 0.032119
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2458081.645225
Magnitude after 15-days from B band maximum is: 16.470351 +/- 0.032327
Estimated value of dm15 is: 1.071688 +/- 0.045570
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2458079.503652           16.241157       0.033391

2458079.553880           16.246427       0.033363

2458079.604108           16.251704       0.033334

2458079.654336           16.256987       0.033304

2458079.704565           16.262277       0.033274

2458079.754793           16.267573       0.033243

2458079.805021           16.272876       0.033212

2458079.855249           16.278184       0.033181

2458079.905477           16.283498       0.033149

2458079.955706           16.288819       0.033117

2458080.005934           16.294145       0.033085

2458080.056162           16.299476       0.033053

2458080.106390           16.304813       0.033020

2458080.156619           16.310156       0.032988

2458080.206847           16.315504       0.032956

2458080.257075           16.320857       0.032924

2458080.307303           16.326215       0.032892

2458080.357532           16.331578       0.032860

2458080.407760           16.336945       0.032828

2458080.457988           16.342318       0.032797

2458080.508216           16.347695       0.032766

2458080.558444           16.353076       0.032736

2458080.608673           16.358462       0.032707

2458080.658901           16.363852       0.032677

2458080.709129           16.369246       0.032649

2458080.759357           16.374643       0.032622

2458080.809586           16.380045       0.032595

2458080.859814           16.385450       0.032569

2458080.910042           16.390859       0.032544

2458080.960270           16.396271       0.032520

2458081.010498           16.401687       0.032497

2458081.060727           16.407106       0.032475

2458081.110955           16.412527       0.032455

2458081.161183           16.417952       0.032436

2458081.211411           16.423379       0.032418

2458081.261640           16.428810       0.032401

2458081.311868           16.434242       0.032386

2458081.362096           16.439677       0.032372

2458081.412324           16.445114       0.032360

2458081.462553           16.450554       0.032350

2458081.512781           16.455995       0.032341

2458081.563009           16.461438       0.032334

2458081.613237           16.466883       0.032329

2458081.663465           16.472329       0.032326

2458081.713694           16.477777       0.032324

