This file contains the LC params of SN2008Q in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2454506.723590 +/- 0.328850
Magnitude at maximum in B band is: 13.780806 +/- 0.022978
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2454521.723590
Magnitude after 15-days from B band maximum is: 15.247205 +/- 0.043010
Estimated value of dm15 is: 1.466399 +/- 0.048763
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454506.822289           13.780944       0.023052

2454506.855189           13.781038       0.023076

2454506.888089           13.781156       0.023101

2454506.920989           13.781299       0.023125

2454506.953888           13.781466       0.023149

2454506.986788           13.781656       0.023173

2454507.019688           13.781871       0.023197

2454507.052588           13.782110       0.023220

2454507.085488           13.782372       0.023243

2454507.118387           13.782658       0.023266

2454507.151287           13.782968       0.023289

2454507.184187           13.783302       0.023312

2454507.217087           13.783659       0.023335

2454507.249987           13.784040       0.023357

2454507.282886           13.784444       0.023379

2454507.315786           13.784872       0.023401

2454507.348686           13.785323       0.023422

2454507.381586           13.785798       0.023443

2454507.414486           13.786295       0.023464

2454507.447385           13.786816       0.023485

2454507.480285           13.787360       0.023505

2454507.513185           13.787927       0.023526

2454507.546085           13.788517       0.023545

2454507.578985           13.789131       0.023565

2454507.611884           13.789767       0.023584

2454507.644784           13.790425       0.023603

2454507.677684           13.791107       0.023622

2454507.710584           13.791811       0.023640

2454507.743484           13.792538       0.023658

2454507.776383           13.793288       0.023676

2454507.809283           13.794060       0.023694

2454507.842183           13.794854       0.023711

2454507.875083           13.795671       0.023727

2454507.907983           13.796510       0.023744

2454507.940882           13.797371       0.023760

2454507.973782           13.798255       0.023775

2454508.006682           13.799161       0.023791

2454508.039582           13.800088       0.023806

2454508.072482           13.801038       0.023820

2454508.105381           13.802010       0.023835

2454508.138281           13.803003       0.023848

2454508.171181           13.804018       0.023862

2454508.204081           13.805055       0.023875

2454508.236981           13.806114       0.023888

2454508.269880           13.807194       0.023900

2454508.302780           13.808296       0.023912

2454508.335680           13.809419       0.023924

2454508.368580           13.810564       0.023935

2454508.401480           13.811729       0.023946

2454508.434379           13.812917       0.023956

2454508.467279           13.814125       0.023966

2454508.500179           13.815354       0.023975

2454508.533079           13.816605       0.023985

2454508.565979           13.817876       0.023993

2454508.598878           13.819168       0.024002

2454508.631778           13.820481       0.024010

2454508.664678           13.821815       0.024017

2454508.697578           13.823169       0.024024

2454508.730478           13.824545       0.024031

2454508.763377           13.825940       0.024037

2454508.796277           13.827356       0.024043

2454508.829177           13.828793       0.024049

2454508.862077           13.830250       0.024054

2454508.894977           13.831727       0.024059

2454508.927876           13.833224       0.024063

2454508.960776           13.834741       0.024067

2454508.993676           13.836279       0.024070

2454509.026576           13.837836       0.024073

2454509.059476           13.839413       0.024076

2454509.092375           13.841010       0.024078

2454509.125275           13.842627       0.024080

2454509.158175           13.844264       0.024081

2454509.191075           13.845920       0.024082

2454509.223975           13.847595       0.024083

2454509.256874           13.849290       0.024083

2454509.289774           13.851005       0.024083

2454509.322674           13.852739       0.024082

2454509.355574           13.854492       0.024081

2454509.388474           13.856264       0.024080

2454509.421373           13.858055       0.024078

2454509.454273           13.859865       0.024076

2454509.487173           13.861694       0.024073

2454509.520073           13.863543       0.024071

2454509.552973           13.865409       0.024067

2454509.585872           13.867295       0.024064

2454509.618772           13.869199       0.024060

2454509.651672           13.871122       0.024055

2454509.684572           13.873063       0.024051

2454509.717472           13.875023       0.024046

2454509.750371           13.877001       0.024040

2454509.783271           13.878998       0.024034

2454509.816171           13.881012       0.024028

2454509.849071           13.883045       0.024022

2454509.881971           13.885096       0.024015

2454509.914870           13.887164       0.024008

2454509.947770           13.889251       0.024001

2454509.980670           13.891356       0.023993

2454510.013570           13.893478       0.023985

2454510.046470           13.895618       0.023977

2454510.079369           13.897775       0.023968

2454510.112269           13.899950       0.023959

2454510.145169           13.902143       0.023950

2454510.178069           13.904353       0.023941

2454510.210969           13.906580       0.023931

2454510.243868           13.908824       0.023921

2454510.276768           13.911086       0.023911

2454510.309668           13.913365       0.023900

2454510.342568           13.915660       0.023890

2454510.375468           13.917973       0.023879

2454510.408367           13.920302       0.023867

2454510.441267           13.922649       0.023856

2454510.474167           13.925012       0.023844

2454510.507067           13.927391       0.023833

2454510.539967           13.929787       0.023821

2454510.572866           13.932200       0.023808

2454510.605766           13.934629       0.023796

2454510.638666           13.937075       0.023783

2454510.671566           13.939536       0.023771

2454510.704466           13.942014       0.023758

2454510.737365           13.944508       0.023745

2454510.770265           13.947018       0.023732

2454510.803165           13.949544       0.023718

2454510.836065           13.952086       0.023705

2454510.868965           13.954644       0.023691

2454510.901864           13.957217       0.023678

2454510.934764           13.959807       0.023664

2454510.967664           13.962411       0.023650

2454511.000564           13.965032       0.023636

2454511.033464           13.967667       0.023622

2454511.066363           13.970318       0.023608

2454511.099263           13.972985       0.023594

2454511.132163           13.975666       0.023579

2454511.165063           13.978363       0.023565

2454511.197963           13.981075       0.023551

2454511.230862           13.983802       0.023536

2454511.263762           13.986544       0.023522

