This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456133.238278           14.354597       0.024604

2456133.276057           14.354464       0.024611

2456133.313835           14.354348       0.024618

2456133.351614           14.354248       0.024625

2456133.389392           14.354166       0.024633

2456133.427170           14.354101       0.024641

2456133.464949           14.354052       0.024649

2456133.502727           14.354020       0.024657

2456133.540505           14.354004       0.024666

2456133.578284           14.354006       0.024675

2456133.616062           14.354024       0.024684

2456133.653841           14.354059       0.024694

2456133.691619           14.354110       0.024704

2456133.729397           14.354178       0.024714

2456133.767176           14.354262       0.024725

2456133.804954           14.354363       0.024736

2456133.842732           14.354480       0.024747

2456133.880511           14.354613       0.024759

2456133.918289           14.354763       0.024771

2456133.956068           14.354930       0.024783

2456133.993846           14.355113       0.024796

2456134.031624           14.355311       0.024809

2456134.069403           14.355527       0.024822

2456134.107181           14.355758       0.024836

2456134.144959           14.356006       0.024850

2456134.182738           14.356269       0.024865

2456134.220516           14.356549       0.024880

2456134.258295           14.356845       0.024896

2456134.296073           14.357157       0.024911

2456134.333851           14.357485       0.024927

2456134.371630           14.357829       0.024944

2456134.409408           14.358189       0.024961

2456134.447186           14.358565       0.024978

2456134.484965           14.358957       0.024996

2456134.522743           14.359364       0.025014

2456134.560522           14.359788       0.025033

2456134.598300           14.360227       0.025052

2456134.636078           14.360682       0.025072

2456134.673857           14.361153       0.025091

2456134.711635           14.361639       0.025112

2456134.749414           14.362141       0.025132

2456134.787192           14.362659       0.025154

2456134.824970           14.363192       0.025175

2456134.862749           14.363741       0.025197

2456134.900527           14.364306       0.025220

2456134.938305           14.364886       0.025242

2456134.976084           14.365481       0.025266

2456135.013862           14.366092       0.025289

2456135.051641           14.366718       0.025314

2456135.089419           14.367360       0.025338

2456135.127197           14.368017       0.025363

2456135.164976           14.368690       0.025388

2456135.202754           14.369377       0.025414

2456135.240532           14.370081       0.025440

2456135.278311           14.370799       0.025467

2456135.316089           14.371532       0.025494

2456135.353868           14.372281       0.025522

2456135.391646           14.373045       0.025550

2456135.429424           14.373824       0.025578

2456135.467203           14.374618       0.025607

2456135.504981           14.375427       0.025636

2456135.542759           14.376251       0.025665

2456135.580538           14.377091       0.025695

2456135.618316           14.377945       0.025726

2456135.656095           14.378814       0.025757

2456135.693873           14.379698       0.025788

2456135.731651           14.380597       0.025819

2456135.769430           14.381511       0.025851

2456135.807208           14.382440       0.025884

2456135.844986           14.383384       0.025917

2456135.882765           14.384342       0.025950

2456135.920543           14.385316       0.025983

2456135.958322           14.386304       0.026017

2456135.996100           14.387307       0.026052

2456136.033878           14.388324       0.026086

2456136.071657           14.389356       0.026121

2456136.109435           14.390403       0.026157

2456136.147214           14.391465       0.026193

2456136.184992           14.392541       0.026229

2456136.222770           14.393631       0.026265

2456136.260549           14.394737       0.026302

2456136.298327           14.395856       0.026339

2456136.336105           14.396991       0.026377

2456136.373884           14.398139       0.026415

2456136.411662           14.399303       0.026453

2456136.449441           14.400480       0.026492

2456136.487219           14.401672       0.026531

2456136.524997           14.402879       0.026570

2456136.562776           14.404100       0.026610

2456136.600554           14.405335       0.026650

2456136.638332           14.406584       0.026690

2456136.676111           14.407848       0.026730

2456136.713889           14.409126       0.026771

